Aridity_Index,Bacterivores,CliMond_Annual_Mean_Radiation,CliMond_Highest_Weekly_Radiation,CliMond_Lowest_Weekly_Radiation,CliMond_Radiation_Seasonality,CliMond_Radiation_of_Coldest_Quarter,CliMond_Radiation_of_Driest_Quarter,CliMond_Radiation_of_Warmest_Quarter,CliMond_Radiation_of_Wettest_Quarter,EVI,EarthEnvTexture_CoOfVar_EVI,EarthEnvTexture_Contrast_EVI,EarthEnvTexture_Correlation_EVI,EarthEnvTexture_Dissimilarity_EVI,EarthEnvTexture_Entropy_EVI,EarthEnvTexture_Evenness_EVI,EarthEnvTexture_Homogeneity_EVI,EarthEnvTexture_Maximum_EVI,EarthEnvTexture_Range_EVI,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTexture_Std_EVI,EarthEnvTexture_Uniformity_EVI,EarthEnvTexture_Variance_EVI,EarthEnvTopoMed_Eastness,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Hillshade,EarthEnvTopoMed_Northness,EarthEnvTopoMed_Slope,Fungivores,Global_Biomass_IPCC,Gpp,Herbivores,Human_Development_Percentage,NDVI,Nadir_Reflectance_Band1,Nadir_Reflectance_Band2,Nadir_Reflectance_Band3,Nadir_Reflectance_Band4,Nadir_Reflectance_Band5,Nadir_Reflectance_Band6,Nadir_Reflectance_Band7,Npp,Omnivores,PET,Pixel_Lat,Pixel_Long,Population_Density,Predators,SG_Bulk_density_015cm,SG_CEC_015cm,SG_Clay_Content_015cm,SG_Coarse_fragments_015cm,SG_Depth_to_bedrock,SG_Probability_of_occurrence_of_R_horizon,SG_SOC_Content_015cm,SG_SOC_Stock_005cm_to_015cm,SG_Sand_Content_015cm,SG_Silt_Content_015cm,SG_Soil_pH_H2O_015cm,Total_Number,Unidentified,WWF_Biome,WorldClim2_Annual_Mean_Temperature,WorldClim2_Annual_Precipitation,WorldClim2_Isothermality,WorldClim2_Max_Temperature_of_Warmest_Month,WorldClim2_Mean_Diurnal_Range,WorldClim2_Mean_Temperature_of_Coldest_Quarter,WorldClim2_Mean_Temperature_of_Driest_Quarter,WorldClim2_Mean_Temperature_of_Warmest_Quarter,WorldClim2_Mean_Temperature_of_Wettest_Quarter,WorldClim2_Min_Temperature_of_Coldest_Month,WorldClim2_Precipitation_Seasonality,WorldClim2_Precipitation_of_Coldest_Quarter,WorldClim2_Precipitation_of_Driest_Month,WorldClim2_Precipitation_of_Driest_Quarter,WorldClim2_Precipitation_of_Warmest_Quarter,WorldClim2_Precipitation_of_Wettest_Month,WorldClim2_Precipitation_of_Wettest_Quarter,WorldClim2_Temperature_Annual_Range,WorldClim2_Temperature_Seasonality
11766,1014,96.30122375,185.7449951,16.63739967,0.631140411,32.92521667,92.41191864,159.7697754,59.04448318,3949.825928,538,213117,1591,37172,28375,9532,2382,972,1363,21656,8730,362,623,129360,0,0,0,0,0,101,599.9945068,11864.06641,2181,78,5723.741699,705.1831055,3118.363281,453.4721375,819.2797241,2939.563232,1968.276611,1068.17395,7395.164063,76,693,53.37083435,6.004166603,139.2793274,0,748.7299805,15.29976082,18.84025574,4.764535427,200,1.679510355,29.66377258,34.86869812,41.25660324,39.95219803,68.45422363,3804,431,4,9.291666985,816,29.26634789,19.39999962,6.116666317,2.666666746,5.033333302,16.18333244,10.08333302,-1.5,23.03141785,198,41,150,205,94,260,20.89999962,556.0200806
7295,1813.626506,106.2694778,208.0899963,17.63929939,0.645778358,34.93744659,68.998909,185.9938507,190.6464691,3573.385986,771,333067,347,43423,28703,9432,2011,796,1397,21204,8566,401,590,169773,-0.649986267,80,80,-0.270751864,1.331121325,1764.686747,7178.437988,11204.78223,1762.445783,0,6736.757324,326.9737244,2215.623535,230.8809967,411.0735779,2050.482178,1128.367554,439.9536743,5805.80127,1315.26506,782,53.37083435,12.98750019,147.0683136,0,1010.734009,12.99581623,7.538594246,7.239842415,200,14.92002487,59.69065475,53.88987732,76.23239899,16.35308266,48.21867752,6657.5,1.55,4,8.095833778,571,27.58302498,21,7.474999905,-0.116666675,0.533333302,16.48333359,16.48333359,-6.099999905,22.12457275,118,30,105,181,65,181,27.10000038,677.999939
11661,1100.668455,101.9924927,200.5809937,16.48390007,0.651350319,37.78536987,96.41982269,172.1821594,53.33946228,3808.661133,522,180033,712,35611,28614,9287,1990,1061,1243,21384,8595,311,624,99078,-0.015052521,72,72,0.712445855,0.926597953,0,500,10535.46973,81.53099667,97,5902.475098,719.3110962,2888.515869,479.1746826,780.9470215,2781.546143,1961.234375,1024.257446,6667.891602,224.2102408,723,55.78749847,9.1875,15.56004524,0,963.1444702,8.502724648,6.616948128,7.073822975,200,16.42362022,32.54119492,39.50063324,77.54146576,15.59340477,53.54343796,1528.706187,122.296495,4,7.704166412,844,32.23870087,18.89999962,7.608333111,0.666666627,2.950000048,15.26666641,8.366666794,-4.699999809,23.97999763,200,47,152,210,97,277,23.59999847,601.2957764
10837,1495.681853,102.2477188,202.5,15.58100033,0.655500412,37.72263718,96.95344543,173.5676117,60.70326233,3047.755859,594,119953,1538,26351,27956,9117,3177,972,905,20031,8344,256,657,65722,0.043071389,53.5,53.5,0.317562521,0.51942873,401.481956,6885.61084,13114.33594,333.4442522,22,6594.706055,381.8443604,1928.954468,220.5784454,419.2952576,1903.026367,1243.968384,537.0690918,8404.083008,159.3105722,743,56.28749847,9.079166412,10.96737862,0,913.5640869,11.5669384,4.959827423,7.9422369,198.8182068,29.77758789,72.67906952,57.96612549,81.58404541,13.63193703,45.81418991,2534.956135,145.0375011,4,7.920833111,806,33.01005936,18.89999962,7.658333302,0.983333349,3.216666698,15.36666679,8.616666794,-4.300000191,23.5620079,197,43,144,203,88,261,23.20000076,593.7111816
4131,1995.136887,88.38578033,177.6569977,9.600000381,0.675520957,20.43734169,108.2801971,155.0527649,135.4917297,358.8693542,1276,243958,3682,38125,23380,9740,2134,979,1186,20253,8600,431,979,190576,-0.297753215,664.5,664.5,-0.748666346,1.795211554,840.9824466,0,2282.800049,306.910823,0,1149.762085,1813.285278,1974.592407,1816.861694,1969.554565,1094.806274,413.1816101,211.0921021,1534.800049,5.567942428,685,60.27916718,-133.9708405,0.099755399,0,1145.916382,30.0818367,15.47571278,18.17448997,200,10.03966331,43.03756714,61.73431778,52.9139061,31.610075,60.65365982,3428.078792,279.480693,6,-0.966666698,283,23.98081589,17.39999962,10,-15.76666641,-7.400000095,12.26666641,10.96666622,-24.29999924,40.69491196,61,6,34,103,38,109,41.69999695,1137.20813
5528,3002.263667,88.1931076,175.5209961,8.920000076,0.672216594,19.81178474,80.91194916,152.3603821,147.003006,1860.817871,653,60024,-797,20025,25813,9526,3439,1152,738,17422,8136,186,818,30295,6.69E-04,850.5,850.5,0.154607117,2.461985588,4584.585048,900,2973.871582,394.8544402,0,4476.577148,590.1758423,1542.56543,645.9408569,651.1757202,1331.335938,844.8936157,437.9113159,2142.754395,145.3019457,638,61.15416718,-138.3958282,9.91E-04,0,1052.940552,32.80044556,16.73727798,19.08894157,200,22.29594994,54.6763916,54.8590126,49.20251846,33.94811249,63.68662262,8563.231601,436.2264995,11,-2.079166651,353,24.98006439,16.5,10.4416666,-16.46666718,-8.466666222,10.83333302,10.83333302,-25.29999924,48.3686676,61,13,43,153,59,153,41.79999924,1110.166748
6457,28909.63147,83.43018341,181.5160065,2.533329964,0.763852715,11.94032383,105.6169815,158.5697632,153.2273102,1154.309082,566,72058,1870,20185,27219,9368,3914,1355,809,18407,8234,217,761,42815,0.049623173,1004,1004,0.281228721,3.440097332,3834.270748,204.5934753,3763.384277,18891.46198,0,2342.515869,2916.079834,3676.00708,3018.158203,2965.811279,2770.253174,1516.182129,676.2575684,2459.249512,888.3220663,602,64.82917023,-138.3208313,5.43E-04,0,880.1958008,26.21840286,19.46343231,16.263937,156.1084137,43.54986954,126.8254547,88.06795502,40.60935974,39.95209885,54.42454147,53390.57369,866.887413,11,-7.695833206,389,23.8120575,16.60000038,11.1916666,-23.11666679,-9.433333397,9.716667175,9.716667175,-30.39999962,52.33927155,74,11,49,176,65,176,47,1378.006592
5212,11445.7488,82.24485779,188.7420044,0.467999995,0.810623229,12.08429146,92.47619629,156.2956085,149.0933228,1808.121094,493,47277,1298,17388,25413,9100,3947,1785,700,17813,8060,192,924,26684,0.003828378,630,630,0.247399211,3.392223358,6406.826621,450,4208.689941,9562.886456,0,3177.690674,2881.483887,3960.766113,2818.858398,2948.318359,2846.20752,1338.733398,608.5928345,2649.096191,567.939432,629,66.50416565,-136.5208282,5.43E-04,0,938.4677124,25.25881958,26.23525429,8.325658798,144.0663605,40.06129074,108.9951477,89.66698456,27.31408501,46.20087051,48.37570953,29837.43234,1854.031031,6,-7.120833397,328,19.85492516,18.10000038,9.808333397,-23.60000038,-17.58333397,12.33333302,12.33333302,-31.29999924,46.02610016,56,12,45,138,50,138,49.40000153,1509.540039
11150,57.01179554,152.1064453,262.3699951,55.01129913,0.467238605,70.84069061,235.7102356,240.5934601,72.03670502,1913.299194,1326,264031,5012,42827,29475,9788,1553,817,1874,24788,9110,541,549,259254,-0.051321797,2329.5,2329.5,0.012142163,11.73089409,0.655307995,500,6477.178223,38.0078637,64,2878.157227,1906.297485,3558.456787,1385.237793,1825.383057,3316.497803,2386.078125,1346.250488,4027.638428,17.69331586,899.000061,40.96250153,21.19583321,33.61897278,0,1106.088379,22.60887909,15.76106644,24.40127563,168.0101471,44.92907715,84.68405914,68.02118683,47.72063065,36.30854034,56.21570587,114.6788991,1.31061599,12,2.270833254,1003,33.8373642,14.30000019,8.391666412,-5.050000191,9.716666222,9.816666603,-3.299999952,-10.5,20.48029137,277,59,181,184,107,299,24.79999924,616.2033691
5056,2061.662922,150.8226929,261.7319946,52.34389877,0.476632655,65.07955933,235.1613922,240.0149994,74.81021118,3251.57959,1125,233511,2980,38121,28727,9736,2402,853,1743,22503,8883,484,598,200860,-0.091594942,660.5,660.5,-0.031939983,5.97899437,47.67038211,500,10585.59961,218.5354737,94,5854.157227,736.3676758,2583.099121,428.0255432,731.8195801,2815.220215,2231.654541,1311.070679,6487.200195,26.17946433,1265,41.01250076,21.33749962,124.2699127,0,1435.244141,20.88413429,22.94676208,8.95686245,200,13.55562019,18.02785683,26.44212914,42.2053299,34.99730301,68.58969879,2356.057618,2.009377093,4,11.13749981,640,33.5606041,26,11.07499981,1.299999952,20.14999962,20.63333321,6.683333397,-7,24.2565918,174,35,115,118,79,213,33,787.3318481
12928,169,131.6601868,231.6399994,49.59870148,0.477798402,59.40962982,211.0812378,206.8031464,55.19920731,4357.055664,1114,357212,4229,49369,28586,9670,1677,932,1835,24028,9007,596,610,325898,-0.348246276,74.5,74.5,0.09953028,2.141337872,111,7300,19809.99219,91,30,6367.106934,694.1790771,3068.888672,393.4174194,724.3745728,2899.688232,2110.956055,1225.116211,13422.9873,25,1159,41.47916794,-8.662500381,116.465538,0,1072.862793,11.87279701,17.01591873,13.73037243,199.9996796,3.641962528,32.07148361,36.64267731,52.48988724,30.49419594,55.88728714,396,17,4,14.26666641,1499,47.06390381,23.60000038,9.083333015,9.699999809,18.88333321,18.93333435,10.33333397,4.300000191,54.48224258,618,23,110,133,226,618,19.29999924,379.5351868
4585,528.450006,158.1683197,278.5589905,55.09469986,0.484468728,69.05293274,259.4261475,249.9973907,114.8318634,2785.584961,2151,902315,5551,73344,29567,9894,1468,766,3309,26556,9270,1098,540,1116298,-0.07707186,43,43,-0.092250273,0.131255388,0,500,12815.24121,101.6250012,100,4310.22168,1105.934448,3009.301758,516.8485718,950.4835205,3345.562744,2993.245117,1862.776978,8644.276367,60.97500069,1511,43.64583206,4.904166698,50.25025558,0,1426.57605,14.69511414,21.0116806,9.381354332,200,1.705019236,13.06181622,19.71939087,42.42582321,36.52425385,75.94865417,711.3750081,20.32500023,12,14.63749981,693,36.27272797,28.39999962,9.974999428,7.150000095,22.76666641,22.76666641,15.26666641,0.899999976,35.77138138,172,23,106,106,110,242,27.5,638.6602783
5841,326.3244913,144.1216278,247.0110016,55.91070175,0.445361197,72.21686554,221.1813049,221.1813049,99.97717285,3633.248535,889,301906,2492,38836,27915,9633,2734,1171,1708,21894,8760,484,666,247565,0.253410101,447,447,0.345739484,0.483243763,101.9764035,500,10997.96191,122.3716842,85,5332.248535,923.7357178,3101.272217,536.7667847,891.2285156,3020.095459,2288.742188,1346.678101,7387.594238,163.1622457,1215,44.4375,7.645833492,83.39549255,0,1349.403442,13.11011505,20.24027634,13.61366177,200,17.94883919,16.74275208,26.58575058,35.96886826,43.62850571,65.5138092,775.0206669,61.18584212,4,12.46666718,710,35.4304657,27.39999962,10.69999981,3.833333254,21.5,21.5,12.69999981,-2.799999952,29.40751076,144,28,131,131,95,230,30.19999886,713.9019775
9750,285.9201857,135.7613068,231.8560028,46.05070114,0.469574004,59.77577591,81.06341553,209.9766998,110.7789917,3836.531006,1276,359542,4443,48777,29671,9606,1639,713,2129,23896,8956,615,528,326082,0.045128465,191,191,-0.376574397,0.389609605,0,500,8450.799805,81.69148164,100,5516.571777,917.2831421,3008.452148,540.3338623,899.9820557,2855.714844,2234.998291,1386.995361,5798,40.84574082,1035,45.62916565,9.795833588,402.3034668,0,1357.999512,14.92313862,24.05178261,18.1752243,200,7.701402664,18.043396,24.50488091,34.33310699,41.40372086,70.41306305,428.8802786,20.42287041,5,12.2541666,1010,31.14886665,27.10000038,9.625,2.600000143,2.600000143,21.88333321,17.93333244,-3.799999952,24.88689613,175,45,175,281,113,312,30.89999962,780.8458252
6801,367.3652474,127.8802261,232.0449982,37.7112999,0.517686784,49.62157822,69.22692871,207.3761597,211.9240723,4680.204102,340,52184,3630,18114,26241,9273,3962,1376,717,19053,8253,206,864,43999,-0.031817239,596,596,-0.521342933,3.852605343,0,503.5784912,14256.08398,163.2734433,69,7103.357422,577.8510742,3261.285645,366.9294434,678.1394653,3117.177246,1945.725464,890.1764526,8647.801758,20.40918041,1018,45.67916489,3.554166555,28.18753815,0,1087.661011,13.6244688,18.32681274,14.42707539,200,17.94765472,26.30061531,38.28282547,50.44821548,31.37565041,56.74983215,571.4570515,20.40918041,4,9.754166603,693,36.22177887,21.79999924,9.091666222,2.799999952,3.733333349,17.20000076,15.33333302,-3.299999952,27.86621284,121,36,116,213,83,218,25.09999847,589.1343994
7682,1081.356484,126.9575195,223.4259949,39.37519836,0.498989582,51.37853241,207.5134583,201.0918427,50.10188293,4318.304199,715,202367,3125,35623,28734,9560,2310,1041,1824,22473,8829,438,626,139131,-0.107007794,152,152,-1.16E-07,0.166378081,0,500,11301.06641,367.2531456,100,6184.14502,781.4197998,3384.691406,357.9987183,784.3059692,3359.615723,2411.647705,1287.243164,7177.773926,204.0295253,1069,46.41249847,0.12083333,66.18800354,0,1118.792603,13.64089012,22.52942276,13.8621664,200,19.91631889,17.52636719,29.92059708,24.32868958,53.32973099,65.84214783,1673.042108,20.40295253,4,11.80416679,822,37.78011322,23.39999962,8.991666794,5.333333492,18.78333282,18.78333282,6.016666889,-0.400000006,21.69580078,248,45,148,148,91,264,23.79999924,552.9772949
21748,490.629771,129.0820465,217.1119995,44.11930084,0.469519913,60.63577652,76.70090485,198.2620697,204.5752258,2171.039307,1090,401479,2622,49176,29148,9512,1573,836,2231,22997,8859,567,566,264500,-0.010832831,1298.5,1298.5,-0.029474027,24.16527367,73.07251908,2500.293457,10549.24902,417.5572519,26,5006.115234,384.7371216,1522.812012,362.4397583,435.2704468,1590.407227,915.9849243,432.6646118,6451.978027,52.19465649,773.9998779,46.45416641,14.4375,7.961511612,0,856.5234375,32.26279831,19.10431671,24.08353806,147.9092865,34.96674347,113.6028671,81.37696075,39.97822571,40.86654663,54.90971756,1043.89313,10.4389313,5,4.512499809,1684,30.98545074,16.79999924,7.808333397,-3.366666555,-2.466666698,12.6833334,12.6833334,-8.399999619,22.09280968,298,84,287,496,185,496,25.19999886,655.9972534
10597,102.5030536,123.3929825,229.7610016,30.87260056,0.558558643,42.35555267,96.12141418,204.7528534,106.6115417,3945.394531,626,302694,-1461,44533,29087,9580,1768,991,1385,21893,8752,375,597,134576,-0.153749809,203.5,203.5,-0.03086826,0.335624784,0,600,18401.4375,225.5067179,72,5969.969238,745.0584106,3047.063721,392.0242615,760.8948364,3097.432373,2235.533691,1187.580811,11976.9834,61.50183215,1038,46.64583206,5.462500095,57.43065643,0,1006.886047,18.54640198,25.78525543,8.465415955,200,6.853559017,24.23016167,36.83150482,29.654356,44.40880203,62.20038605,410.0122143,20.50061072,4,11.25,1100,34.67643356,24.10000038,9.466667175,3.233333111,4.783333302,19.38333321,11.40000057,-3.200000048,13.40227032,261,71,241,256,107,315,27.30000114,656.1873169
8973,876.1872893,132.6640778,224.3509979,42.02799988,0.487683386,55.02133179,69.29479218,209.2220001,212.0517731,2946.058838,1325,548395,1612,61379,29984,9772,1214,684,2182,23504,8994,602,513,319139,-0.030809084,208,208,-0.122999981,0.42297864,163.0115887,500,10045.59961,407.5289718,91,5111.568848,801.27771,2458.83667,516.2733154,810.4489136,2412.991211,1762.450928,1014.850891,5491,652.0463548,920,46.67916489,15.9958334,765.2712402,0,1300.141602,17.17276382,22.32178497,6.441809654,200,3.062664747,14.36452293,26.93084335,40.12848282,37.54671478,62.55964279,2139.527102,40.75289718,4,9.616666794,826,31.37254906,23.70000076,9.600000381,-0.183333397,-0.183333397,18.88333321,18.88333321,-6.900000095,34.94755554,117,31,117,301,107,301,30.60000038,773.5994263
22319,1576.235388,116.3024597,194.0039978,39.70840073,0.460329533,58.73975372,75.82089233,173.1721497,182.1255341,1451.075928,1589,871595,4284,71065,29194,9733,1371,833,3551,24841,9089,978,562,802199,0.150348306,1925,1925,-0.306257695,29.06475449,145.1795752,289.2975464,5771.751465,601.4582403,0,2576.601807,2405.140869,3439.156738,2413.045654,2452.897217,2202.47168,1551.01709,689.4973145,3575.748779,601.4582403,843.9998779,46.83750153,8.9375,23.80135155,0,913.7658691,25.53907776,12.97481537,22.82517815,73.15531158,65.6504364,112.9949875,82.93746185,51.91360855,35.0490799,55.1106987,3069.511019,145.1795752,5,2.195833445,1884,31.47830963,16.70000076,9.191666603,-7.150000095,-5.866666794,11.0666666,11.0666666,-12.5,18.86998558,360,107,357,579,199,579,29.20000076,748.6274414
9847,163.350169,121.5384903,225.2140045,30.17289925,0.560139537,41.43889236,103.9246368,201.1929169,127.1602325,3015.843994,2021,539272,5788,58195,29800,9700,1538,695,2428,24881,9082,843,524,647882,-0.169065803,197,197,-0.030637983,2.352263451,0,321.4022522,10787.46777,245.0252535,100,5195.928223,718.1262207,2419.954346,366.8331299,706.3856201,2474.44751,1918.695923,1147.540283,7089.37207,20.41877112,992,47.07916641,5.479166508,632.6060181,0,1200.981689,16.16911888,21.9709568,10.07185555,200,10.00576496,20.58286285,29.66383553,36.11821365,41.92453003,65.1686554,469.6317359,40.83754225,4,10.9416666,977,33.01033783,23,8.516666412,3.033333302,4.449999809,19.01666641,11.01666641,-2.799999952,13.31627941,231,64,212,230,101,273,25.79999924,651.0894165
23225,971.3715542,111.3893738,202.477005,27.88229942,0.551700711,42.05360031,79.45373535,182.1375427,189.9983063,3771.538086,659,116935,5513,28186,27072,9353,2670,1163,1153,20785,8561,398,759,135701,0.060411185,1140,1140,-0.249550372,11.67867851,0,5800,11549,760.203825,27,6187.293457,747.2544556,3134.456055,524.8525391,803.2214966,2704.939941,1584.53894,651.9523926,7123.600098,506.80255,789.999939,47.91249847,7.912499905,94.02959442,0,840.2037964,21.15546036,17.9643898,19.60653496,190.9850006,38.90922165,65.81416321,53.11816406,46.64981842,35.12381744,50.1320076,2301.728248,63.35031875,4,5.512499809,1837,29.07239914,16.39999962,6.425000191,-1.216666698,12.53333378,12.89999962,-0.066666663,-5.699999809,14.66289234,528,121,396,432,198,548,22.09999847,582.5029297
8756,612.7014489,114.8084946,206.3970032,27.48329926,0.560590267,42.02582932,129.6258392,185.7783051,44.21953964,4454.416016,400,120082,41,26948,26260,9336,3427,1474,1002,20975,8570,262,853,61987,0.417208254,96,96,0.531529069,1.217940569,81.69352653,561.2357178,14403.7998,204.2338163,49,6563.799805,588.5459595,3300.230957,340.0126343,687.9663086,3130.085938,1982.991699,939.7767944,8462.599609,81.69352653,847,49.41249847,0.337500006,83.98195648,0,980.5675049,14.0555172,19.58472061,10.79127789,200,17.69314003,26.1237812,34.94974518,29.5450058,50.97045517,60.56878662,1021.169082,40.84676326,4,10.83333302,742,33.42391205,20.20000076,6.150000572,5.483333588,16.39999962,16.61666679,8.683333397,1.799999952,21.10106468,218,45,145,157,82,238,18.40000153,458.3683167
9289,2361.5,101.4726105,183.1730042,20.62450027,0.58146894,35.09444427,98.50546265,163.2622375,32.92390823,5082.144043,384,109457,2201,25097,28323,9479,3268,1168,963,19925,8496,260,637,69022,-0.0918964,24,24,-0.046302319,0.15668112,151.5,500,12012.81641,1139,74,7060.790527,549.5891113,3344.589355,339.6439209,667.7832031,3189.977783,2052.964844,1008.158325,7555.659668,273.5,827,51.40416718,5.3125,225.7567139,0,457.2427368,12.32781696,8.738214493,6.174092293,200,5.36E-04,23.35255051,35.60580826,73.13574982,18.2008419,54.40069199,4851,926.5,4,9.954166412,769,35.81178284,20.79999924,8.308333397,3.266666651,5.883333206,16.96666718,4.300000191,-2.400000095,13.25725842,195,46,163,197,74,216,23.19999886,561.7240601
9051,2442,97.5447998,176.7839966,19.37070084,0.592941344,32.85255432,85.12338257,158.2013092,166.4107666,3828.661133,624,250758,2442,38660,28683,9515,2619,912,1406,21487,8676,389,600,175186,0.061815269,32,32,-0.061637942,0.195663556,70,500,9865.532227,942,84,6023.788086,628.2397461,2797.315918,382.71521,673.2189331,2817.325439,2067.640869,1216.443848,6312.139648,244,813,51.42083359,5.945833206,216.6363373,0,538.8356934,12.93771362,4.741416931,5.277150631,200,1.346691728,30.63178825,41.05307007,81.39665985,14.01085949,54.7869339,5233,1535,4,9.824999809,736,34.90028381,20.89999962,8.166666985,3.066666603,5.733333588,16.95000076,4.066666603,-2.5,13.35828495,180,43,154,196,71,200,23.39999962,569.2758789
9518,107,101.4388809,186.0579987,20.41939926,0.589768767,34.5725708,97.98569489,164.2433777,45.32432175,3821.71582,1043,310948,5024,45112,28955,9501,2050,854,1738,22915,8809,571,583,315311,0.074631095,19,19,0.123059072,0.469263881,127,519.382019,13703.56152,85,47,6965.056641,386.8882751,2410.829346,251.5984497,459.0279541,2433.85791,1427.048584,659.1194458,8094.919434,29,822,51.53749847,5.145833492,400.0792236,0,569.5345459,9.754426956,3.069564342,4.123222828,200,1.491445541,25.19950104,41.07375336,87.90301514,8.977228165,48.68207169,357,9,4,9.945833206,783,35.31746292,20.79999924,8.158333778,3.299999952,5.866666794,16.93333244,6.883333206,-2.299999952,13.79107857,194,46,164,200,75,221,23.09999847,559.0960693
10092,130,104.4758377,193.7799988,21.49729919,0.587931812,35.87084579,100.4723358,169.2462311,46.89136124,3484.193604,400,53429,1009,15749,18581,8904,5212,4211,739,16188,7706,191,2356,34597,0.061716624,13,13,-0.092545331,0.283005774,114,4871.79834,14997,336,18,6925.624512,331.030426,2033.907227,237.8534393,388.2536011,2012.830688,1196.216797,513.0823364,9074.200195,72,818,51.54583359,4.762499809,1391.722046,0,754.0637817,8.973750114,3.12378788,4.334667206,200,10.41092014,32.78549576,44.7961998,83.13781738,13.94859695,48.46144104,660,8,4,10.0041666,826,35.07407379,20.70000076,7.891666412,3.466666698,5.900000095,16.89999962,7.083333015,-1.799999952,14.60126972,205,50,171,208,81,236,22.5,551.7553101
9478,2257,99.28755951,181.6329956,19.62800026,0.593684673,33.49116135,96.02142334,161.0341492,31.13273048,3783.302734,1387,419260,4655,51228,27849,9573,2370,1021,2286,23271,8829,703,666,458845,0.213875353,8.5,8.5,0.046243228,0.241553068,0,477.0371704,12728.07324,1319,76,6099.556152,561.3662109,2581.425049,338.2676086,614.2693481,2634.102295,1833.597534,1009.402344,8097.290039,278,819,51.60416794,5.229166508,231.2426147,0,538.5597534,9.263196945,6.377636909,3.829435825,200,1.588826776,22.2225647,35.83771133,76.69747925,16.9248867,52.23672867,5207,1354,4,9.899999619,777,35.70402527,20.79999924,8.283332825,3.25,5.816666603,16.85000038,4.300000191,-2.400000095,14.12112617,194,45,163,198,74,217,23.19999886,558.2399292
10141,143.4987993,106.2349319,199.6360016,21.79330063,0.592293799,36.34425354,102.026947,172.6385345,60.67195511,3393.78833,565,215245,1747,38696,27956,9631,1671,1021,1184,22567,8853,364,667,140819,0,0,0,0,0,122.9989708,500,11158.62891,778.993482,72,5180.509766,806.526062,2714.510254,496.3070068,819.9855347,2483.959717,1830.431519,1088.599609,6967.110352,286.9975986,809,51.76250076,4.479166508,236.344162,0,605.8118896,20.19878387,22.40112877,1.073922634,200,0,19.11589813,28.70947266,28.88993454,48.53374481,72.9841156,1516.987307,184.4984563,4,10.05416679,821,34.28030396,20.60000038,7.541666985,3.566666603,5.916666985,16.75,10.75,-1.399999976,18.63618279,195,47,165,210,86,249,22,543.8267212
7736,455.5130199,99.19855499,187.4190063,20.79999924,0.595938921,33.24851608,84.83243561,163.1165314,31.80521584,4184.751465,350,83220,1073,23079,27494,9302,3285,1033,841,19962,8423,228,696,47691,0.249196172,73.5,73.5,0.461416543,2.467254162,248.4616472,500,12549.80078,1097.372275,76,6691.632813,499.546936,2909.11377,273.5499878,607.0214844,2862.021973,1844.892578,865.1697388,7885.899902,476.2181572,823,51.77916718,-1.320833325,18.93993187,0,998.7435913,17.93220901,25.13169289,15.17362118,200,14.61038303,40.75086212,44.76760864,34.59077072,40.19089127,60.13530731,2401.795923,124.2308236,4,9.887499809,637,37.95833206,19.70000076,7.591667175,4.683333397,6.183333397,15.89999962,5.566666603,-0.300000012,14.0474844,165,40,138,149,63,184,20,464.1126709
6528,198.9802438,106.3316116,203.4519958,18.66670036,0.626305044,32.4259758,62.01789093,184.5072327,191.5270844,2144.007813,2477,1042347,4263,80801,30182,9639,1002,590,2925,24007,8993,992,496,901053,0.240841597,63,63,0.264896274,0.918766499,128.5265194,57.39134598,7307.799805,91.30644078,81,4121.0625,705.510437,2019.206665,408.7479858,709.7874146,2120.630371,1674.93396,913.7633057,4635,538.6379214,866.000061,51.77916718,13.7458334,23.36894417,0,1146.925659,9.48314476,8.108246803,7.680940628,200,9.357663155,23.24565697,35.35502625,65.82345581,26.24417877,58.60415649,957.6666667,0.033333333,4,9.166666985,566,29.42612839,22.10000038,8.033332825,0.783333361,4.516666889,17.83333397,17.83333397,-5.199999809,24.86363983,118,32,108,190,71,190,27.29999924,694.793396
7889,394.2645031,98.02936554,184.6549988,20.55529976,0.596026063,32.71873856,83.56285095,161.2597656,34.64839935,3910.123535,703,176343,3965,34143,29278,9701,2156,852,1548,23217,8944,427,560,168640,-0.632284701,82,82,-0.343797445,1.136041403,290.5106865,500,11152.60547,290.5106865,82,5905.622559,637.5652466,3070.393555,334.8522644,696.473877,2941.739014,1932.481323,969.3099976,7202.159668,290.5106865,804,51.87916565,-1.295833349,314.7079468,0,1024.911743,22.11608315,29.82978821,14.0395565,200,12.38324261,31.42786407,36.42103577,33.59281921,36.55427551,68.46096039,1452.553432,186.7568699,4,9.770833015,635,38.92914963,19.79999924,8.058333397,4.450000286,6.066666603,15.86666679,5.300000191,-0.899999976,11.87486744,161,42,140,152,61,178,20.69999886,472.4619141
